Insured,Uninsured
0.22912165772295398,0.17560765137350784
0.23086393941505795,0.17675823385588954
0.23360512927730157,0.1784841075794621
0.23497572420842336,0.17905939882065294
0.23869259181824518,0.18164820940601178
0.24062071689084025,0.18452466561196607
0.24250238111831254,0.18567524809434777
0.2442911236555393,0.18740112181792032
0.24728784816595814,0.1882640586797066
0.2487049039422027,0.1892708183517906
0.2514693242270077,0.19056522364447
0.25300253211605916,0.1917158061268517
0.25565080028805726,0.19401697109161514
0.2579273816990731,0.1958866676254854
0.26013427184240484,0.19775636415935569
0.2611564104351058,0.19876312383143965
0.26438543917113855,0.20106428879620308
0.266336794666295,0.20293398533007334
0.2683578414291356,0.20422839062275278
0.2696819755151346,0.20480368186394363
0.27286454340604455,0.20652955558751618
0.27442098171765744,0.20753631525960017
0.2769066369317258,0.20940601179347043
0.27920644876530304,0.211131885517043
0.2815062605988803,0.21300158205091327
0.2832485422909843,0.21400834172299726
0.28519989778614074,0.21501510139508126
0.28652403187213976,0.21602186106716526
0.2898924431435408,0.2178915576010355
0.2920761028643111,0.2197612541349058
0.2935860803308012,0.22119948223788294
0.29572327920644875,0.2229253559614555
0.29830185611076265,0.22465122968502804
0.2999279856900597,0.2262332805983029
0.30194903245290033,0.22867826837336402
0.3033660882291449,0.23097943333812743
0.30510836992124885,0.23299295268229542
0.3068971124584756,0.23385588954408168
0.30926661555973706,0.2350064720264634
0.30998675865914,0.23586940888824967
0.31235626176040143,0.23773910542211996
0.3138197783817688,0.2383143966633108
0.3153762166933817,0.2393211563353948
0.3169791158501173,0.24133467567956277
0.31865170627453715,0.24306054940313535
0.32013845331846585,0.2450740687473033
0.32241503472948174,0.2467999424708759
0.32366947754779657,0.2479505249532576
0.32617836318442633,0.249244930245937
0.32766511022835504,0.25010786710772326
0.3293841614978976,0.252265209262189
0.33012753501986203,0.2531281461239753
0.3328454944595442,0.25514166546814326
0.3347039282644551,0.25629224795052497
0.3360977536181383,0.2575866532432044
0.33737542685901456,0.2580181216740975
0.339024786860873,0.2600316410182655
0.3402095384115037,0.2613260463109449
0.3421376634840988,0.262764274413922
0.3435082584152206,0.2642025025168992
0.3452970009524473,0.2650654393786855
0.34699282179942853,0.2659283762404717
0.34938555532325133,0.2673666043434489
0.3508026110994959,0.2685171868258306
0.353032731665389,0.2699554149288077
0.3547053220898088,0.2711059974111894
0.3564476037819128,0.27268804832446425
0.35795758124840293,0.2734071623759528
0.3602573930819802,0.2759959729613117
0.361209840406997,0.2775780238745865
0.3634167305503287,0.2787286063569682
0.364578251678398,0.2805983028908385
0.3661811508351337,0.2816050625629225
0.36864357562664063,0.2837624047173882
0.37057170069923573,0.28548827844096075
0.37166353055962087,0.2862073924924493
0.37380072943526843,0.287357974974831
0.3755894719724952,0.289371494318999
0.3772388319743536,0.2902344311807853
0.37816804887680905,0.29095354523227385
0.3800497131042814,0.29239177333525096
0.3809789300067368,0.29325471019703725
0.38267475085371805,0.29469293830001436
0.38420795874276953,0.2956996979720984
0.385439171138523,0.29756939450596864
0.3869491486050131,0.2982885085574572
0.3888772736776082,0.29987055947073205
0.3899923339605547,0.30087731914281607
0.39168815480753594,0.3023155472457932
0.39338397565451716,0.3034661297281749
0.3947778010082003,0.30504818064144973
0.39589286129114687,0.30605494031353375
0.39751899087044396,0.3067740543650223
0.398843124956443,0.3076369912268086
0.40086417171928357,0.30864375089889257
0.4020721536924757,0.30950668776067886
0.4035589007364044,0.3102258018121674
0.40481334355471926,0.3116640299151445
0.40660208609194604,0.31295843520782396
0.407322229191349,0.31353372644901484
0.4087857458127163,0.31468430893139654
0.41031895370176785,0.31641018265496906
